time,open,high,low,close,tick_volume,spread,real_volume
2025-03-19 18:00:00,3029.83,3048.71,3029.18,3046.76,18226,29,0
2025-03-19 19:00:00,3046.78,3051.87,3040.89,3047.78,14430,29,0
2025-03-19 20:00:00,3047.85,3048.19,3044.17,3047.24,3957,29,0
2025-03-19 22:00:00,3048.72,3050.33,3046.92,3050.09,2893,29,0
2025-03-19 23:00:00,3050.09,3051.17,3048.66,3049.96,2058,29,0
2025-03-20 00:00:00,3050.01,3055.44,3050.01,3053.13,6867,29,0
2025-03-20 01:00:00,3053.13,3056.15,3049.22,3049.5,15819,29,0
2025-03-20 02:00:00,3049.49,3052.15,3044.93,3045.56,11022,29,0
2025-03-20 03:00:00,3045.56,3050.41,3045.38,3049.87,9279,29,0
2025-03-20 04:00:00,3049.87,3057.46,3048.01,3052.23,7638,29,0
2025-03-20 05:00:00,3052.23,3053.41,3044.89,3046.84,11134,29,0
2025-03-20 06:00:00,3046.84,3051.45,3045.61,3048.98,10190,29,0
2025-03-20 07:00:00,3048.99,3048.99,3041.78,3042.23,11652,29,0
2025-03-20 08:00:00,3042.23,3043.74,3038.67,3041.86,11515,29,0
2025-03-20 09:00:00,3041.85,3046.21,3040.56,3041.33,11504,29,0
2025-03-20 10:00:00,3041.33,3041.34,3025.61,3034.19,18135,29,0
2025-03-20 11:00:00,3034.19,3035.07,3029.17,3034.47,12769,29,0
2025-03-20 12:00:00,3034.47,3042.2,3033.35,3040.79,15824,29,0
2025-03-20 13:00:00,3040.8,3040.89,3029.83,3032.83,23452,29,0
2025-03-20 14:00:00,3032.8,3040.76,3030.57,3040.13,19866,29,0
2025-03-20 15:00:00,3040.13,3041.77,3037.56,3040.63,14845,29,0
2025-03-20 16:00:00,3040.67,3043.14,3033.84,3038.2,14536,29,0
2025-03-20 17:00:00,3038.2,3041.85,3034.66,3041.61,9464,29,0
2025-03-20 18:00:00,3041.61,3045.27,3040.8,3043.24,8393,29,0
2025-03-20 19:00:00,3043.22,3046.01,3043.14,3044.55,7463,29,0
2025-03-20 20:00:00,3044.56,3045.74,3044.16,3044.58,3221,29,0
2025-03-20 22:00:00,3044.9,3045.97,3043.41,3045.69,1377,29,0
2025-03-20 23:00:00,3045.67,3046.48,3044.36,3046.27,2057,29,0
2025-03-21 00:00:00,3046.27,3047.39,3042.24,3042.72,4786,29,0
2025-03-21 01:00:00,3042.71,3044.47,3035.74,3035.75,10993,29,0
2025-03-21 02:00:00,3035.75,3036.94,3033.83,3034.67,10355,29,0
2025-03-21 03:00:00,3034.68,3034.68,3029.95,3030.49,7984,29,0
2025-03-21 04:00:00,3030.48,3031.96,3027.84,3029.67,5752,29,0
2025-03-21 05:00:00,3029.67,3030.26,3021.56,3028.06,9043,29,0
2025-03-21 06:00:00,3028.06,3033.92,3027.36,3029.7,11226,29,0
2025-03-21 07:00:00,3029.72,3033.38,3028.09,3032.01,8298,29,0
2025-03-21 08:00:00,3032.02,3034.81,3026.98,3032.9,10817,29,0
2025-03-21 09:00:00,3032.88,3033.02,3027.64,3029.53,8610,29,0
2025-03-21 10:00:00,3029.53,3033.39,3029.52,3030.78,6973,29,0
2025-03-21 11:00:00,3030.78,3037.59,3028.81,3034.31,8094,29,0
2025-03-21 12:00:00,3034.31,3038.06,3033.4,3033.93,12340,29,0
2025-03-21 13:00:00,3033.9,3036.72,3004.17,3006.51,25480,29,0
2025-03-21 14:00:00,3006.46,3016.64,2999.28,3015.67,27689,29,0
2025-03-21 15:00:00,3015.67,3017.87,3010.0,3011.05,16991,29,0
2025-03-21 16:00:00,3011.05,3016.77,3010.65,3015.16,14013,29,0
2025-03-21 17:00:00,3015.16,3018.15,3012.79,3013.57,10838,29,0
2025-03-21 18:00:00,3013.57,3021.52,3013.39,3017.4,8065,29,0
2025-03-21 19:00:00,3017.4,3021.87,3015.92,3019.87,8816,29,0
2025-03-21 20:00:00,3019.87,3024.04,3019.87,3023.47,3042,29,0
2025-03-23 22:00:00,3023.09,3026.04,3021.89,3025.45,2750,29,0
2025-03-23 23:00:00,3025.45,3026.3,3023.22,3024.63,2320,29,0
2025-03-24 00:00:00,3024.63,3025.39,3017.0,3018.34,7935,29,0
2025-03-24 01:00:00,3018.34,3025.54,3018.11,3020.8,13483,29,0
2025-03-24 02:00:00,3020.8,3024.34,3013.65,3016.19,10073,29,0
2025-03-24 03:00:00,3016.19,3019.66,3015.66,3016.86,7008,29,0
2025-03-24 04:00:00,3016.86,3020.02,3016.43,3019.32,4525,29,0
2025-03-24 05:00:00,3019.31,3023.13,3018.96,3021.97,6884,29,0
2025-03-24 06:00:00,3021.97,3025.6,3017.23,3024.91,7584,29,0
2025-03-24 07:00:00,3024.91,3028.77,3020.88,3022.24,11165,29,0
2025-03-24 08:00:00,3022.26,3028.89,3021.81,3028.8,13038,29,0
2025-03-24 09:00:00,3028.82,3030.93,3022.53,3023.46,11775,29,0
2025-03-24 10:00:00,3023.46,3033.24,3023.42,3027.97,12854,29,0
2025-03-24 11:00:00,3027.97,3029.15,3024.31,3024.52,8332,29,0
2025-03-24 12:00:00,3024.52,3028.55,3022.3,3024.09,12634,29,0
2025-03-24 13:00:00,3024.09,3028.17,3018.99,3022.56,18387,29,0
2025-03-24 14:00:00,3022.49,3023.97,3007.92,3011.99,22003,29,0
2025-03-24 15:00:00,3011.99,3015.19,3005.73,3013.93,16881,29,0
2025-03-24 16:00:00,3013.93,3015.52,3007.95,3009.64,11851,29,0
2025-03-24 17:00:00,3009.64,3009.88,3005.72,3007.08,12082,29,0
2025-03-24 18:00:00,3007.08,3008.04,3002.45,3006.72,10694,29,0
2025-03-24 19:00:00,3006.72,3008.13,3004.97,3006.05,6898,29,0
2025-03-24 20:00:00,3006.02,3014.58,3005.53,3012.13,2926,29,0
2025-03-24 22:00:00,3011.4,3012.25,3008.87,3011.44,2252,29,0
2025-03-24 23:00:00,3011.46,3012.32,3009.3,3009.84,2038,29,0
2025-03-25 00:00:00,3009.85,3014.81,3009.04,3014.24,3894,29,0
2025-03-25 01:00:00,3014.24,3014.5,3010.45,3011.79,9460,29,0
2025-03-25 02:00:00,3011.77,3012.26,3007.47,3009.07,7823,29,0
2025-03-25 03:00:00,3009.07,3016.13,3008.53,3015.13,7895,29,0
2025-03-25 04:00:00,3015.15,3016.33,3014.6,3015.15,4993,29,0
2025-03-25 05:00:00,3015.15,3020.93,3014.27,3018.25,7138,29,0
2025-03-25 06:00:00,3018.25,3018.53,3014.74,3017.64,7795,29,0
2025-03-25 07:00:00,3017.64,3017.98,3010.47,3011.09,6612,29,0
2025-03-25 08:00:00,3011.09,3021.83,3010.55,3021.24,10311,29,0
2025-03-25 09:00:00,3021.23,3023.49,3018.87,3023.27,6942,29,0
2025-03-25 10:00:00,3023.27,3024.77,3020.5,3023.49,7332,29,0
2025-03-25 11:00:00,3023.49,3026.42,3020.35,3020.66,7338,29,0
2025-03-25 12:00:00,3020.65,3023.19,3014.08,3021.7,12994,29,0
2025-03-25 13:00:00,3021.7,3030.54,3020.85,3028.53,16312,29,0
2025-03-25 14:00:00,3028.53,3035.9,3024.93,3024.97,18985,29,0
